1.8849e-15,6.8719e-17,1.8849e-15,-0,1,-1.0004,-0,-0,-0,-0,-0,-0.99945,-0,0.4866,0.32484,0.20286,-0,-0,0.35443,0.13109,0.087521,-0,-0,-0,-0.54662,-0.032057,-0.20246,-0.34433,0,0,0,-0.0016033,-0.023156,0,-0.0016053,-0,-0.0067018,-0.00060529,-7.6696e-20,-0,-0,-0,-0,0.23663,-0.0022113,-0.0067035,0.48552,0.32415,1.0143
Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf
-1.9409e-14,-7.5818e-17,-1.9409e-14,-0,2.8708e-05,0,-0,-0,-0,-0,-0,-0.00022204,-0,0.00015338,6.8064e-05,5.5362e-05,-0,-0,-0.99984,1,1.839e-05,-0,-0,-0,0.94416,0.05537,0.34942,0.59445,0,0,0,0.0027676,0.040274,-5.6606e-07,0.0027676,-0,0.011569,0.00074213,-2.9616e-18,-0,-0,-0,-0,4.9722e-05,0.0035092,0.011569,0.00015836,6.8112e-05,0.00027681
-5.0908e-14,-1.25e-15,-5.0908e-14,-0,0,0,-0,-0,-0,-0,-0,-0.00024861,-0,0.00011262,3.1458e-05,3.6019e-05,-0,-0,8.4431e-05,3.1228e-05,1,-0,-0,-0,0.94413,0.055368,0.34941,0.59444,0,0,0,0.0027676,0.039517,0,0.0027669,-0,0.011569,0.0014991,-8.8777e-18,-0,-0,-0,-0,-0.99997,0.0042648,0.011568,0.00011566,0,0.0001801
Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf
-1.5453e-15,-2.4145e-17,-1.5453e-15,-0,6.834e-05,0,-0,-0,-0,-0,-0,0,-0,0.00021279,0.0001128,8.1397e-05,-0,-0,0.00015222,5.63e-05,2.99e-05,-0,-0,-0,0,0,-1,1,0,0,0,0,0,0,0,-0,0,0,-1.8863e-19,-0,-0,4.9449e-15,-0,8.084e-05,0,0,0.00020852,0.00011074,0.00040698
Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf
Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf
1.9646e-14,3.0697e-16,1.9646e-14,-0,0,0,-0,-0,-0,-0,-0,0,-0,1,-0.99998,0,-0,-0,0.73999,0.27369,-0.2732,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,9.6956e-07,2.0785e-18,-0,-0,7.8585e-15,-0,-0.73866,3.2779e-06,0,1.0137,-1.0119,0
-7.5419e-14,-1.8658e-15,-7.5419e-14,-0,0,0,-0,-0,-0,-0,-0,0,-0,0,-0.99945,1,-0,-0,0,0,-0.26977,-0,-0,-0,0.68933,0.040425,0.2551,0.43398,0,0,0,0.0020205,0.02918,0,0.0020228,-0,0.0084458,0.00076384,-7.2884e-18,-0,-0,-1.0056e-13,-0,-0.72937,0.0027883,0.0084488,0,-0.99914,0
Inf,Inf,Inf,NaN,Inf,Inf,NaN,NaN,NaN,NaN,NaN,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,Inf,Inf,NaN,NaN,NaN,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,NaN,Inf,Inf,Inf,NaN,NaN,Inf,NaN,Inf,Inf,Inf,Inf,Inf,Inf
-4.2825e-15,-7.6038e-17,-4.2825e-15,-0,0,-0.00026314,-0,-0,-0,-0,-0,0,-0,0,0,0,-0,-0,0,0,0,-0,-0,-0,1,-1.0003,0.41687,0.71178,-1.217e-06,-3.2084e-06,-1.1063e-06,-0.050013,-0.6964,-1.1479e-06,-0.050015,-0,-0.20906,-0.044797,-5.4653e-19,-0,-0,-1.7519e-15,-0,0,-0.094813,-0.20906,0,0,0
